videoWebUrl,submittedVideoUrl,input,cid,createTime,createTimeISO,full_text,diggCount,likedByAuthor,pinnedByAuthor,repliesToId,replyCommentTotal,uid,username,avatarThumbnail,mentions,detailedMentions
https://www.tiktok.com/@bank_indonesia/video/7517103704307272968,https://www.tiktok.com/@bank_indonesia/video/7517103704307272968,https://www.tiktok.com/@bank_indonesia/video/7517103704307272968,7517617672101036808,1750331768,2025-06-19T11:16:08.000Z,anjay mantap slebew,0,FALSE,FALSE,,0,6793638771658720258,clovee.rs,https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/939323459628e979855abc009520d6b0~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=f78b6e7f&x-expires=1755878400&x-signature=2CIMhbeKrRxF7wE7wMtnQsAa1Sw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,[],[]
https://www.tiktok.com/@bank_indonesia/video/7517103704307272968,https://www.tiktok.com/@bank_indonesia/video/7517103704307272968,https://www.tiktok.com/@bank_indonesia/video/7517103704307272968,7518629760500892432,1750567422,2025-06-22T04:43:42.000Z,Trump benci ini 😅😅😅,0,FALSE,FALSE,,0,6689251580674622465,wiradiputraosim,https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/c175bad8541bc8f561e9c12f662346ed~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=cb7595a4&x-expires=1755878400&x-signature=YtQ3tmHUY9rNJnlpFpaHyNt7pPk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,[],[]
https://www.tiktok.com/@bank_indonesia/video/7517103704307272968,https://www.tiktok.com/@bank_indonesia/video/7517103704307272968,https://www.tiktok.com/@bank_indonesia/video/7517103704307272968,7517648562702074632,1750338962,2025-06-19T13:16:02.000Z,minus qris bank indonesia aku bikin boros oy,0,FALSE,FALSE,,0,6539343758596521986,scorpioimel02,https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/fe7802d2c3f4f7d9cae7fd3506a66218~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=2cf8a623&x-expires=1755878400&x-signature=zxx3PdPXzYCWLIz6Xc1BVk7p9es%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,[],[]
https://www.tiktok.com/@bank_indonesia/video/7517103704307272968,https://www.tiktok.com/@bank_indonesia/video/7517103704307272968,https://www.tiktok.com/@bank_indonesia/video/7517103704307272968,7522096986587038482,1751374693,2025-07-01T12:58:13.000Z,Keren !!!,0,FALSE,FALSE,,1,6612590241772879873,withnnaa_,https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/d221c4dfb0849b268480d43c177e49cf~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=132e2676&x-expires=1755878400&x-signature=zQ%2Bv4tBKSF6h%2FUFo6gEPzk5fenE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,[],[]
https://www.tiktok.com/@bank_indonesia/video/7517103704307272968,https://www.tiktok.com/@bank_indonesia/video/7517103704307272968,https://www.tiktok.com/@bank_indonesia/video/7517103704307272968,7518050489410978568,1750432541,2025-06-20T15:15:41.000Z,"saya : bisa non tunai bayarnya?
kasir : g bisa kak. bisanya kris.
saya : hanya melongo sambil nahan ketawa",0,FALSE,FALSE,,0,6819889661453435906,beoneandonly12,https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/edfbc76ee5bdf104718eb626262f01fa~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=2bbba6cb&x-expires=1755878400&x-signature=wayqJq09IO%2BJ%2FdXocycWnHyVkNI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,[],[]
https://www.tiktok.com/@bank_indonesia/video/7517103704307272968,https://www.tiktok.com/@bank_indonesia/video/7517103704307272968,https://www.tiktok.com/@bank_indonesia/video/7517103704307272968,7530285142972990215,1753281145,2025-07-23T14:32:25.000Z,"customerku nyebutnya kyuris. udah tak kasih tau itu kris dek, Krisssss eh dia kesel ga pernah datang lagi🤣🤣",0,FALSE,FALSE,,0,7038474987376100354,dayudinara01,https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/71432c1d1cb049808edc0ec48c261d78~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=db1a4794&x-expires=1755878400&x-signature=b4KLxFjbnzewPTTaJF5AWPCJut0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,[],[]
https://www.tiktok.com/@bank_indonesia/video/7517103704307272968,https://www.tiktok.com/@bank_indonesia/video/7517103704307272968,https://www.tiktok.com/@bank_indonesia/video/7517103704307272968,7518067601438458642,1750436523,2025-06-20T16:22:03.000Z,Bangga banget akutuh 🤩,0,FALSE,FALSE,,0,6921288054302049282,chikabowo13,https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/3016034ea2b3524003cf5ce41cacea5d~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=46b39c4f&x-expires=1755878400&x-signature=maBGfDr9CrnR%2BKww8wyB2P9ClXs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,[],[]
https://www.tiktok.com/@bank_indonesia/video/7517103704307272968,https://www.tiktok.com/@bank_indonesia/video/7517103704307272968,https://www.tiktok.com/@bank_indonesia/video/7517103704307272968,7537630218490610440,1754991306,2025-08-12T09:35:06.000Z,"selamat sore admin Bank Indonesia....perkenalkan saya saiful ramadhan...
sebelumny saya ada buat laporan ke BI via call cs dan email dangan nomor laporan...
tapi disini saya bukan membahas pelaporan tapi lebih kepada ucapkan TERIMAKASIH karena meski nominal pelaporan saya kecil,pihak Team sudah merespon dan menjelaskan syarat2 dan langkah apa saja yang saya lakukan....
Ntah saya yang kuper ntah mmg semuanya dilayani dan permslhan sbnrnya belum tuntas tapi disini saya rakyat kuueecccil ( cuma sopir travel yg nyopirin armada orang lain ) merasa dihargai ...dan sekali lagi TERIMAKASIH",0,FALSE,FALSE,,0,6677552586394321922,saifulsupirtarapel,https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/152839602695bb144d4dae099e9a7fbd~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=1fffda88&x-expires=1755878400&x-signature=ln77Hx2%2BK560fID7DD4OLDjc8Ws%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,[],[]
https://www.tiktok.com/@bank_indonesia/video/7517103704307272968,https://www.tiktok.com/@bank_indonesia/video/7517103704307272968,https://www.tiktok.com/@bank_indonesia/video/7517103704307272968,7517527422544888594,1750310757,2025-06-19T05:25:57.000Z,tidak bank indonesia lang tanggapan salah,2,FALSE,FALSE,,1,7194708716725322753,nadalgi,https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/71a233cfaa3f1aab37dbb62801152202~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=6d2ce80b&x-expires=1755878400&x-signature=NTyS9DraZyLh7kJGW44xAZ0fbmQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,['@masadepannya.Leejeno'],"[{'userId': '6922827923864323073', 'nickName': 'masadepannya.Leejeno', 'profileUrl': 'https://www.tiktok.com/@6922827923864323073', 'secUid': 'MS4wLjABAAAAFiqSW3f8hRBEX1WM_viSsp6SpXgxBh5gHC2ZbqcZmcnqzDpraSIUJeiH23S2iSLl'}]"
https://www.tiktok.com/@bank_indonesia/video/7517103704307272968,https://www.tiktok.com/@bank_indonesia/video/7517103704307272968,https://www.tiktok.com/@bank_indonesia/video/7517103704307272968,7522930953740714772,1751568866,2025-07-03T18:54:26.000Z,@Dhede Abdlrhmn @Dapaa @Yasin Ghaza di Jepang Mun jajan bisa make QR engke mah 🥰,1,FALSE,FALSE,,0,6619309061224480769,riantempest0,https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/60f5266cd2f11f491ef05f49d4ff1dbf~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=f54e8253&x-expires=1755878400&x-signature=727qlZFvObkleBEhIpQOJFc0P4A%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,"['@Dhede Abdlrhmn', '@Dapaa', '@Yasin Ghaza']","[{'userId': '6835352070489998337', 'nickName': 'Dhede Abdlrhmn', 'profileUrl': 'https://www.tiktok.com/@6835352070489998337', 'secUid': 'MS4wLjABAAAAIbsUgtiry9DA920Yz7QicM4szdiYtp2FDjBiZoI3L8iPRJaix0qTUUI8ptgxknAd'}, {'userId': '6693005997445153793', 'nickName': 'Dapaa', 'profileUrl': 'https://www.tiktok.com/@6693005997445153793', 'secUid': 'MS4wLjABAAAAiU1tBUsYQDD1xphgujIyVYCJ1MoQfB7iWi0Pz2gD910PA5FLcJIobUDnC-EvhAzE'}, {'userId': '6905818213697029121', 'nickName': 'Yasin Ghaza', 'profileUrl': 'https://www.tiktok.com/@6905818213697029121', 'secUid': 'MS4wLjABAAAAoq84j4BhtgPR3T3FTdq95D4weJUglGoK4FyXMGTRXE7PSwYbH9mUjVSvITJwsJt5'}]"
https://www.tiktok.com/@bank_indonesia/video/7517103704307272968,https://www.tiktok.com/@bank_indonesia/video/7517103704307272968,https://www.tiktok.com/@bank_indonesia/video/7517103704307272968,7517253285058200327,1750246927,2025-06-18T11:42:07.000Z,bener miris liat kredit bank indonesia sa dipakai kata sandi kalau kecurian disana,0,FALSE,FALSE,,0,6938063128073946113,ellai286,https://p19-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/7329850853131550728~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=36bb6586&x-expires=1755878400&x-signature=VMUr0g44tGjziKj9TplgDL60G00%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,[],[]
https://www.tiktok.com/@bank_indonesia/video/7517103704307272968,https://www.tiktok.com/@bank_indonesia/video/7517103704307272968,https://www.tiktok.com/@bank_indonesia/video/7517103704307272968,7517997024974668551,1750420095,2025-06-20T11:48:15.000Z,"Keren banget, Semangat Terus BI🔥",0,FALSE,FALSE,,0,6941329684663895046,byou_01,https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/c19e13d423fab7973925fa69b7af9957~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=a73021a3&x-expires=1755878400&x-signature=qxXLvOjHZwuZN1ibuPI5gNvQvvY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,[],[]
https://www.tiktok.com/@bank_indonesia/video/7517103704307272968,https://www.tiktok.com/@bank_indonesia/video/7517103704307272968,https://www.tiktok.com/@bank_indonesia/video/7517103704307272968,7520806422113452808,1751074211,2025-06-28T01:30:11.000Z,indonesia ditantangin🤣🤣 peraturan alam aja dibuat untuk dilanggar. apalagi gertakannya si bebek oren itu😭🤣🤣,0,FALSE,FALSE,,0,6986138707427083265,daldalhansaram,https://p16-common-sign-useast2a.tiktokcdn-us.com/tos-useast2a-avt-0068-giso/b36d7874d8e6d57c53dfb343d9a925c1~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=cd6ed5c6&x-expires=1755878400&x-signature=Ht6Oa8Ysfv6U0mXBpJMtR9cefhA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,[],[]
https://www.tiktok.com/@bank_indonesia/video/7517103704307272968,https://www.tiktok.com/@bank_indonesia/video/7517103704307272968,https://www.tiktok.com/@bank_indonesia/video/7517103704307272968,7517930995070042888,1750404721,2025-06-20T07:32:01.000Z,makin jago aja entar gue menghambur-hamburkan duit😌,0,FALSE,FALSE,,0,6927183255565485058,sunflowerloveu,https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/0bdd0609915801ab4b71a68e1dab201d~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=be4e2f91&x-expires=1755878400&x-signature=7B%2BRQXnSp9Tbl0p1qUghpy3C5NQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,[],[]
https://www.tiktok.com/@bank_indonesia/video/7517103704307272968,https://www.tiktok.com/@bank_indonesia/video/7517103704307272968,https://www.tiktok.com/@bank_indonesia/video/7517103704307272968,7517928463790146312,1750404132,2025-06-20T07:22:12.000Z,min indonesia tiap jutaan umroh kalau g arab org indo di arab kebingungan bayar bank,0,FALSE,FALSE,,1,7382200569065767942,noramingyu,https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/d6170a419062b3f9f72f269fd2be83d8~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=8489aaa9&x-expires=1755878400&x-signature=T9YLhAHTW08EkVZTswJA2YRtHyc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,['@nzznway'],"[{'userId': '6989920958548575234', 'nickName': 'nzznway', 'profileUrl': 'https://www.tiktok.com/@6989920958548575234', 'secUid': 'MS4wLjABAAAAiO-cGqsmsyQw7MwJ2lTmRt4cEzCONCH9GP4PK5vN0JKYGiai9REkkSNgeoUOmKtC'}]"
https://www.tiktok.com/@bank_indonesia/video/7517103704307272968,https://www.tiktok.com/@bank_indonesia/video/7517103704307272968,https://www.tiktok.com/@bank_indonesia/video/7517103704307272968,7519368048765190919,1750739313,2025-06-24T04:28:33.000Z,"ahh daripada QRIS Tap, mending Apple Pay lah. kecuali nih QRIS Tap dah kerjasama sama Apple Pay. Gue dukung🤭",0,FALSE,FALSE,,0,6738975022554203137,skyblue1903,https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/336c55443095de225f549d87b834030b~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=07f4ef05&x-expires=1755878400&x-signature=s%2F3sLaGGwW3xEbTif61PH%2Fj9pvQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,[],[]
https://www.tiktok.com/@bank_indonesia/video/7517103704307272968,https://www.tiktok.com/@bank_indonesia/video/7517103704307272968,https://www.tiktok.com/@bank_indonesia/video/7517103704307272968,7531451271313916688,1753552662,2025-07-26T17:57:42.000Z,"paten kelen yaa paten semua mau kelen pajakkan, hebat kali ah kek kelen yg punya Indonesia ini semua hidup masyarakat kelen mau tau",0,FALSE,FALSE,,0,6887094056351597570,wiwiwimmi,https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/90b4af9594421b09c3d1865dec54232c~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=5a9ffbc4&x-expires=1755878400&x-signature=psLnQfayVG3juVImWYZTbLm86pw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,[],[]
https://www.tiktok.com/@bank_indonesia/video/7517103704307272968,https://www.tiktok.com/@bank_indonesia/video/7517103704307272968,https://www.tiktok.com/@bank_indonesia/video/7517103704307272968,7517849327010087700,1750385715,2025-06-20T02:15:15.000Z,"mantap BI maju terus, omongan amerika mah anggep aja kentut, bau sesaat doank 😃",0,FALSE,FALSE,,0,6828136433049830401,dedagaj,https://p19-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/7330064480727990273~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=007d430c&x-expires=1755878400&x-signature=E4r9vO06uyQkKVgcw%2BDiVCJepB4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,[],[]
https://www.tiktok.com/@bank_indonesia/video/7517103704307272968,https://www.tiktok.com/@bank_indonesia/video/7517103704307272968,https://www.tiktok.com/@bank_indonesia/video/7517103704307272968,7526618189480919825,1752427367,2025-07-13T17:22:47.000Z,Mantap jiwa QRis mendunia Weh 😍,0,FALSE,FALSE,,0,7491972094784766992,bunda.emily20,https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/aa0c746b532a090c28b5955b44488308~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=11c7ec6f&x-expires=1755878400&x-signature=5OK3fKrn%2B922vh47Rm1e2uP%2FjM0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,[],[]
https://www.tiktok.com/@bank_indonesia/video/7517103704307272968,https://www.tiktok.com/@bank_indonesia/video/7517103704307272968,https://www.tiktok.com/@bank_indonesia/video/7517103704307272968,7519060219344143122,1750667637,2025-06-23T08:33:57.000Z,maju terus Qris,0,FALSE,FALSE,,1,6997512870054740994,milovsovaltine,https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/bc50c309462c6604ff3bff37f6e28b66~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=e59c59ed&x-expires=1755878400&x-signature=cXJbAclaendLKa8tBxrf7TIUVL4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,[],[]
https://www.tiktok.com/@bank_indonesia/video/7517103704307272968,https://www.tiktok.com/@bank_indonesia/video/7517103704307272968,https://www.tiktok.com/@bank_indonesia/video/7517103704307272968,7517238484806877959,1750243483,2025-06-18T10:44:43.000Z,ga sabar nyobain di China sama Jepang pake QRIS M-Smile~ 🤭🤭🤭,0,FALSE,FALSE,,0,6532077330397921282,bankmega,https://p19-common-sign-useast2a.tiktokcdn-us.com/tos-useast2a-avt-0068-giso/5b678c99a89a3fa21a29b0a9feac4576~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=1492bdd0&x-expires=1755878400&x-signature=GL%2FKbQGNEyfWezOy%2BlFAFKOCtfw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,[],[]
https://www.tiktok.com/@bank_indonesia/video/7517103704307272968,https://www.tiktok.com/@bank_indonesia/video/7517103704307272968,https://www.tiktok.com/@bank_indonesia/video/7517103704307272968,7519057123788145416,1750666920,2025-06-23T08:22:00.000Z,trump makin demam.😂😂😂,0,FALSE,FALSE,,0,6789198253491127298,ygpedeskaretnyadobel,https://p19-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/fa2a6ece7d0d256ce964308f71a1d958~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=e7214bca&x-expires=1755878400&x-signature=KnewULHx%2Bth1zmSZ%2FrxePtDB9eI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,[],[]
https://www.tiktok.com/@bank_indonesia/video/7517103704307272968,https://www.tiktok.com/@bank_indonesia/video/7517103704307272968,https://www.tiktok.com/@bank_indonesia/video/7517103704307272968,7517827044701569800,1750380524,2025-06-20T00:48:44.000Z,ini gak disukai Trump 🤣,0,FALSE,FALSE,,0,6818121280040256513,tiimboii,https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/e97ece19eb637eb59eac1c6be211363e~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=887c381a&x-expires=1755878400&x-signature=jg%2FPEwOos3VtAt1Hp4GGNhbN%2Bkw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,[],[]
https://www.tiktok.com/@bank_indonesia/video/7517103704307272968,https://www.tiktok.com/@bank_indonesia/video/7517103704307272968,https://www.tiktok.com/@bank_indonesia/video/7517103704307272968,7517465202755502866,1750296277,2025-06-19T01:24:37.000Z,udah keren bgt!! semoga ga di kecam terus ama negara XX,0,FALSE,FALSE,,0,6527638302265769985,clicsbait,https://p19-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/af7f55fe79498b3b67e3b341b10841b1~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=f0ce3828&x-expires=1755878400&x-signature=MdHDsVBy%2F5BA8LB7MjjzCw9O6Rg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,[],[]
https://www.tiktok.com/@bank_indonesia/video/7517103704307272968,https://www.tiktok.com/@bank_indonesia/video/7517103704307272968,https://www.tiktok.com/@bank_indonesia/video/7517103704307272968,7524567290643759889,1751949861,2025-07-08T04:44:21.000Z,"Qris Is The Best, Semoga Berkah, Aamiin.🙏🇮🇩",0,FALSE,FALSE,,1,6546104356818780161,_onedy_1,https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/00d7d5b78ee6927480187c4301079d5b~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=b2919d49&x-expires=1755878400&x-signature=PzsDazy941fsrHcM%2F%2BjJYK75M8s%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,[],[]
https://www.tiktok.com/@bank_indonesia/video/7517103704307272968,https://www.tiktok.com/@bank_indonesia/video/7517103704307272968,https://www.tiktok.com/@bank_indonesia/video/7517103704307272968,7540619249112761105,1755687252,2025-08-20T10:54:12.000Z,Ini lagu apa ?,0,FALSE,FALSE,,0,6783591922927649793,kanzanabel,https://p16-common-sign-useast2a.tiktokcdn-us.com/tos-useast2a-avt-0068-giso/213d5f4428ed939bd4e38aca15899414~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=f5704e2f&x-expires=1755878400&x-signature=f8cYGUi2E1AosZwrQWRhy0J1jxw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,[],[]
https://www.tiktok.com/@bank_indonesia/video/7517103704307272968,https://www.tiktok.com/@bank_indonesia/video/7517103704307272968,https://www.tiktok.com/@bank_indonesia/video/7517103704307272968,7517626975273927442,1750333936,2025-06-19T11:52:16.000Z,yakin di tiap toko tersedia?........ tapi awal yg sangat baik,0,FALSE,FALSE,,0,6888667244525667330,jerrybalance,https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/ed856a051efebe82b1be7952a9e60e0c~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=5be0d0d3&x-expires=1755878400&x-signature=7Retu%2BNLqdnO%2F3Bvba5%2BysmE3QM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,[],[]
https://www.tiktok.com/@bank_indonesia/video/7517103704307272968,https://www.tiktok.com/@bank_indonesia/video/7517103704307272968,https://www.tiktok.com/@bank_indonesia/video/7517103704307272968,7517713456179888917,1750354071,2025-06-19T17:27:51.000Z,nahkan enak jadi ga perlu ke money changer,0,FALSE,FALSE,,0,6790803476428932098,singlesausage,https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/a25df670d02062d6837d68307cf5290e~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=2773da17&x-expires=1755878400&x-signature=nOhehC%2FVqgEFTmHSKfamk%2FaFEF8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,[],[]
https://www.tiktok.com/@bank_indonesia/video/7517103704307272968,https://www.tiktok.com/@bank_indonesia/video/7517103704307272968,https://www.tiktok.com/@bank_indonesia/video/7517103704307272968,7517833264808821520,1750381971,2025-06-20T01:12:51.000Z,mantap,0,FALSE,FALSE,,0,6966863038055056386,riiiriiins,https://p16-common-sign-useast2a.tiktokcdn-us.com/tos-useast2a-avt-0068-aiso/438f8fff325b358e11767210cc0b3847~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=edf8297c&x-expires=1755878400&x-signature=LoqTMSRgwpGQsX4jHmKl7z4FYr4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,[],[]
https://www.tiktok.com/@bank_indonesia/video/7517103704307272968,https://www.tiktok.com/@bank_indonesia/video/7517103704307272968,https://www.tiktok.com/@bank_indonesia/video/7517103704307272968,7517837652541473543,1750382987,2025-06-20T01:29:47.000Z,Kereeen🔥🔥🔥,0,FALSE,FALSE,,0,6533475456191823874,jambanseribu,https://p16-common-sign-useast2a.tiktokcdn-us.com/tos-useast2a-avt-0068-giso/ed035853ad4b5c183e51254f9fc52e1f~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=6cc42f63&x-expires=1755878400&x-signature=RrdfVWirL64YVpVseHpQgH%2Be%2BH0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,[],[]
https://www.tiktok.com/@bank_indonesia/video/7517103704307272968,https://www.tiktok.com/@bank_indonesia/video/7517103704307272968,https://www.tiktok.com/@bank_indonesia/video/7517103704307272968,7518973536250987265,1750647463,2025-06-23T02:57:43.000Z,memudahkan bertransaksi di luar negeri 🥰,0,FALSE,FALSE,,0,7461242566085870593,jioh007,https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/4f0b9b28a21b5b9e63388f9c44fad733~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=10ef77ba&x-expires=1755878400&x-signature=7QMRFPQas8pJsjtGKmc5kP8mjto%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,[],[]
https://www.tiktok.com/@bank_indonesia/video/7517103704307272968,https://www.tiktok.com/@bank_indonesia/video/7517103704307272968,https://www.tiktok.com/@bank_indonesia/video/7517103704307272968,7519318303945753362,1750727731,2025-06-24T01:15:31.000Z,Asli nya china bisa qris ??,0,FALSE,FALSE,,2,6564231401805168641,yukekalunna,https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/35283645d34d8d0a3faa36472504a1e8~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=9f7f62a9&x-expires=1755878400&x-signature=k67koE2j6%2BbOHFBljliWRlS9NVQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,[],[]
https://www.tiktok.com/@bank_indonesia/video/7517103704307272968,https://www.tiktok.com/@bank_indonesia/video/7517103704307272968,https://www.tiktok.com/@bank_indonesia/video/7517103704307272968,7517874766331921160,1750391630,2025-06-20T03:53:50.000Z,keren kali,0,FALSE,FALSE,,0,6858032771627385857,fernandoangriawann,https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/0bd71d1620dd67fe4bc961999d4bda0a~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=ba62aadb&x-expires=1755878400&x-signature=FCRQMBWfUFPQx0sBHX0%2FnDyVpVs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,[],[]
https://www.tiktok.com/@bank_indonesia/video/7517103704307272968,https://www.tiktok.com/@bank_indonesia/video/7517103704307272968,https://www.tiktok.com/@bank_indonesia/video/7517103704307272968,7517526390901818119,1750310516,2025-06-19T05:21:56.000Z,👍👍👍,0,FALSE,FALSE,,0,6812232300589007873,lesssugaar,https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/7323958799474098177~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=21f945fb&x-expires=1755878400&x-signature=QamH0RWQqbPfBLBBE6VnmSozhp4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,[],[]
